epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
175,11367.2,0.28606,0.19775,0.78434,0.98923,0.97106,0.98645,0.93918,0.25972,0.17542,0.78155,5.78379e-05,5.78379e-05,5.78379e-05
176,11403.7,0.28947,0.19824,0.78385,0.99028,0.9702,0.98589,0.93934,0.26063,0.17549,0.78128,5.57738e-05,5.57738e-05,5.57738e-05
177,11439.9,0.28823,0.19789,0.78323,0.98823,0.9716,0.98684,0.93921,0.25958,0.17485,0.78143,5.37096e-05,5.37096e-05,5.37096e-05
178,11476.4,0.28742,0.19515,0.78443,0.98915,0.97157,0.98628,0.93882,0.26014,0.17479,0.78069,5.16454e-05,5.16454e-05,5.16454e-05
179,11513.6,0.2869,0.19669,0.78431,0.98901,0.97056,0.98621,0.93878,0.25946,0.17497,0.78024,4.95813e-05,4.95813e-05,4.95813e-05
180,11550.3,0.28632,0.1954,0.78364,0.98849,0.97135,0.98624,0.93907,0.2592,0.1755,0.7808,4.75171e-05,4.75171e-05,4.75171e-05
181,11587.1,0.28665,0.19445,0.78324,0.9892,0.97102,0.98623,0.93933,0.2592,0.17461,0.78074,4.5453e-05,4.5453e-05,4.5453e-05
182,11623.7,0.28462,0.19562,0.78462,0.99059,0.97014,0.98556,0.93885,0.25978,0.17397,0.78077,4.33888e-05,4.33888e-05,4.33888e-05
183,11660.6,0.2858,0.19435,0.78365,0.99001,0.97077,0.98661,0.93966,0.25921,0.17405,0.7816,4.13247e-05,4.13247e-05,4.13247e-05
184,11697.3,0.28646,0.19357,0.78279,0.98956,0.97066,0.98671,0.93958,0.25881,0.17402,0.78192,3.92605e-05,3.92605e-05,3.92605e-05
185,11733.5,0.28411,0.19269,0.78309,0.99045,0.97008,0.98633,0.93934,0.25874,0.17423,0.78182,3.71964e-05,3.71964e-05,3.71964e-05
186,11770,0.2853,0.19307,0.78389,0.98833,0.97145,0.98502,0.93785,0.25889,0.1741,0.78222,3.51322e-05,3.51322e-05,3.51322e-05
187,11806.3,0.28472,0.19273,0.78419,0.98862,0.97158,0.98548,0.93815,0.25936,0.17394,0.78154,3.30681e-05,3.30681e-05,3.30681e-05
188,11842.7,0.28488,0.19484,0.78291,0.98871,0.9715,0.98631,0.93929,0.25936,0.17395,0.78213,3.10039e-05,3.10039e-05,3.10039e-05
189,11879,0.28348,0.19327,0.78368,0.98835,0.97155,0.98668,0.94018,0.25901,0.17344,0.78215,2.89398e-05,2.89398e-05,2.89398e-05
190,11915.2,0.28473,0.19243,0.78357,0.99015,0.96971,0.98652,0.93958,0.259,0.17309,0.78189,2.68757e-05,2.68757e-05,2.68757e-05
191,11974.8,0.30032,0.20665,0.77885,0.9897,0.97055,0.98533,0.93519,0.2664,0.17935,0.78263,2.48115e-05,2.48115e-05,2.48115e-05
192,12009.2,0.29302,0.19714,0.77812,0.99076,0.97016,0.98489,0.93411,0.26891,0.18094,0.78286,2.27474e-05,2.27474e-05,2.27474e-05
193,12044.5,0.29095,0.19522,0.77966,0.99064,0.97009,0.98495,0.93454,0.26894,0.18084,0.78254,2.06832e-05,2.06832e-05,2.06832e-05
194,12079.1,0.28932,0.19311,0.77882,0.99048,0.97,0.98561,0.93542,0.26809,0.17978,0.78249,1.86191e-05,1.86191e-05,1.86191e-05
195,12113.5,0.28749,0.19229,0.7791,0.99023,0.9701,0.98572,0.93701,0.26711,0.17888,0.78192,1.65549e-05,1.65549e-05,1.65549e-05
196,12147.7,0.28808,0.19171,0.77869,0.98852,0.97106,0.98608,0.93701,0.26729,0.17874,0.78185,1.44908e-05,1.44908e-05,1.44908e-05
197,12181.9,0.2864,0.19053,0.77925,0.98821,0.97151,0.98574,0.93697,0.26719,0.17801,0.78217,1.24266e-05,1.24266e-05,1.24266e-05
198,12216.6,0.28524,0.18987,0.77871,0.98987,0.97002,0.98554,0.9366,0.26659,0.1772,0.78203,1.03625e-05,1.03625e-05,1.03625e-05
199,12251.3,0.28501,0.18896,0.77797,0.98868,0.97095,0.98559,0.93699,0.26601,0.17719,0.78158,8.2983e-06,8.2983e-06,8.2983e-06
200,12285.9,0.28471,0.18858,0.77918,0.98995,0.96972,0.98602,0.93737,0.26545,0.17663,0.78177,6.23415e-06,6.23415e-06,6.23415e-06
